2011, 12, 29, 4.50, 1.00, 36.56096221
2011, 12, 30, 4.21, -1.00, 56.74004969
2011, 12, 31, 4.58, 1.00, 95.31787810
2012, 1, 1, 5.00, 1.00, 21.60200000
2012, 1, 2, 5.00, 0.00, 19.04800000
2012, 1, 3, 5.29, 1.00, 88.03728092
2012, 1, 4, 5.57, 1.00, 107.23326023
2012, 1, 5, 6.65, 1.00, 94.80182926
2012, 1, 6, 6.00, -1.00, 33.88274671
2012, 1, 7, 6.80, 1.00, 0.29585799
2012, 1, 8, 7.00, 1.00, 5.00000000
2012, 1, 9, 6.30, -1.00, 66.86932290
2012, 1, 10, 7.14, 1.00, 62.28998018
2012, 1, 11, 7.00, -1.00, 105.35893402
2012, 1, 12, 6.51, -1.00, 82.30163181
2012, 1, 13, 6.60, 1.00, 48.97014484
2012, 1, 14, 6.30, -1.00, 16.83600000
2012, 1, 15, 7.15, 1.00, 16.69930070
2012, 1, 16, 7.10, -1.00, 12.64929577
2012, 1, 17, 6.00, -1.00, 80.51400824
2012, 1, 18, 7.10, 1.00, 133.44676912
2012, 1, 19, 6.22, -1.00, 246.71581895
2012, 1, 20, 6.95, 1.00, 95.82599863
2012, 1, 21, 6.77, -1.00, 81.41385241
2012, 1, 22, 6.79, 1.00, 81.27103303
2012, 1, 23, 6.52, -1.00, 94.92062909
2012, 1, 24, 6.55, 1.00, 85.44624147
2012, 1, 25, 6.31, -1.00, 81.12325640
2012, 1, 26, 5.50, -1.00, 29.91907058
2012, 1, 27, 5.88, 1.00, 92.07999287
2012, 1, 28, 4.91, -1.00, 0.25000000
2012, 1, 29, 5.50, 1.00, 9.45484643
2012, 1, 30, 5.58, 1.00, 15.16000000
2012, 1, 31, 5.30, -1.00, 110.50333334
2012, 2, 1, 5.88, 1.00, 12.05880628
2012, 2, 2, 6.28, 1.00, 251.00093001
2012, 2, 3, 6.30, 1.00, 155.55245320
2012, 2, 4, 5.94, -1.00, 67.63499409
2012, 2, 5, 5.60, -1.00, 47.85042396
2012, 2, 6, 5.60, 0.00, 29.17833833
2012, 2, 7, 5.69, 1.00, 165.40541896
2012, 2, 8, 5.87, 1.00, 83.57202011
2012, 2, 9, 5.89, 1.00, 83.60318875
2012, 2, 10, 5.88, -1.00, 176.93050375
2012, 2, 11, 5.50, -1.00, 1.87948780
2012, 2, 12, 5.67, 1.00, 64.84343240
2012, 2, 13, 5.79, 1.00, 99.78443902
2012, 2, 14, 4.89, -1.00, 128.34493428
2012, 2, 15, 4.69, -1.00, 67.78916535
2012, 2, 16, 4.51, -1.00, 115.62392130
2012, 2, 17, 4.67, 1.00, 244.67028923
2012, 2, 18, 4.23, -1.00, 254.39025201
2012, 2, 19, 4.38, 1.00, 92.68354434
2012, 2, 20, 4.44, 1.00, 315.93925361
2012, 2, 21, 4.58, 1.00, 358.44920149
2012, 2, 22, 4.51, -1.00, 75.30876636
2012, 2, 23, 5.22, 1.00, 714.84400933
2012, 2, 24, 4.95, -1.00, 37.59711782
2012, 2, 25, 5.00, 1.00, 119.80740151
2012, 2, 26, 4.98, -1.00, 40.90000000
2012, 2, 27, 5.04, 1.00, 309.05231411
2012, 2, 28, 4.88, -1.00, 440.24138707
2012, 2, 29, 4.99, 1.00, 242.23784635
2012, 3, 1, 5.00, 1.00, 291.16358119
2012, 3, 2, 4.79, -1.00, 245.97471171
2012, 3, 3, 4.65, -1.00, 125.91831514
2012, 3, 4, 4.81, 1.00, 113.60841530
2012, 3, 5, 5.06, 1.00, 518.05455153
2012, 3, 6, 4.98, -1.00, 296.62794242
2012, 3, 7, 4.93, -1.00, 373.49234495
2012, 3, 8, 5.01, 1.00, 326.56575490
2012, 3, 9, 4.93, -1.00, 277.58947934
2012, 3, 10, 4.94, 1.00, 114.04892826
2012, 3, 11, 5.00, 1.00, 24.68252609
2012, 3, 12, 4.99, -1.00, 108.76167997
2012, 3, 13, 5.30, 1.00, 734.65394306
2012, 3, 14, 5.27, -1.00, 1129.74327668
2012, 3, 15, 5.39, 1.00, 633.16784947
2012, 3, 16, 5.26, -1.00, 157.69794429
2012, 3, 17, 5.42, 1.00, 143.87332861
2012, 3, 18, 5.25, -1.00, 412.66352117
2012, 3, 19, 4.83, -1.00, 415.19375675
2012, 3, 20, 4.79, -1.00, 279.75591707
2012, 3, 21, 4.96, 1.00, 9.32862903
2012, 3, 22, 4.91, -1.00, 396.41099470
2012, 3, 23, 4.78, -1.00, 393.13018484
2012, 3, 24, 4.83, 1.00, 191.53850932
